calendar_dte,target_credit,exit_target,slippage,mode,trades,win_rate,target_hit_rate,avg_pnl,median_pnl,total_pnl,profit_factor,avg_return_on_max_risk,worst_trade,max_drawdown,longest_losing_streak,missing_next_minute
2,6.0,0.5,0.05,next_minute,643,0.5085536547433903,0.49144634525660963,1098.8284914463468,647.0399999999779,706546.7200000009,1.3017321706313898,0.13315365281140012,-10352.959999999988,126703.6000000001,12,15
2,6.0,0.5,0.05,persist_2,643,0.4727838258164852,0.42923794712286156,1025.2670606531883,-3852.960000000022,659246.7199999996,1.2590255113560398,0.12378365891969925,-10352.959999999988,117753.60000000008,12,0
2,6.0,0.5,0.05,persist_3,643,0.46967340590979784,0.4121306376360809,980.2437325038884,-3952.9599999999878,630296.7199999997,1.2465554734160478,0.1182723131377538,-10352.959999999988,116353.6000000001,12,0
2,6.0,0.5,0.05,touch,643,0.5489891135303266,0.5147744945567652,2440.2748367029567,10447.039999999966,1569096.7200000058,1.7137583753404437,0.2974714501704859,-10352.959999999988,116953.59999999992,12,0
2,6.0,0.5,0.1,next_minute,643,0.505443234836703,0.48522550544323484,910.7258475894249,347.03999999995597,585596.7199999995,1.2443507753807663,0.1088949606179472,-10452.959999999986,130703.60000000002,12,15
2,6.0,0.5,0.1,persist_2,643,0.4727838258164852,0.4276827371695179,890.585878693624,-4052.9600000000214,572646.7199999992,1.2212525921069075,0.10608573297476444,-10452.959999999986,121103.6,12,0
2,6.0,0.5,0.1,persist_3,643,0.46967340590979784,0.40746500777604977,837.0088958009336,-4152.959999999987,538196.719999999,1.2070139173589307,0.09958886961686995,-10452.959999999986,121253.60000000002,12,0
2,6.0,0.5,0.1,touch,643,0.5427682737169518,0.5085536547433903,2200.5392223950253,10047.040000000025,1414946.720000005,1.6258416316718898,0.26492684532756033,-10452.959999999986,120803.59999999989,12,0
2,6.0,0.5,0.15,next_minute,643,0.4976671850699845,0.48055987558320373,776.5889891135282,-552.9599999999787,499346.7199999983,1.2025085119426802,0.0915536554081739,-10552.959999999988,128953.60000000008,12,15
2,6.0,0.5,0.15,persist_2,643,0.46967340590979784,0.4230171073094868,729.6994090202163,-4352.95999999999,469196.71999999863,1.1778062209086657,0.08549131995272734,-10552.959999999988,125253.60000000006,12,0
2,6.0,0.5,0.15,persist_3,643,0.46500777604976673,0.39968895800933124,647.0399999999988,-4452.96000000007,416046.71999999904,1.1564868883377546,0.07564836588561656,-10552.959999999988,125803.60000000006,12,0
2,6.0,0.5,0.15,touch,643,0.536547433903577,0.5038880248833593,1991.1302021772935,9497.04000000001,1280296.7200000028,1.551523478633908,0.2368494988271958,-10552.959999999988,124453.60000000006,12,0
2,6.0,0.5,0.25,next_minute,643,0.48367029548989116,0.4681181959564541,469.43502332814796,-1452.9600000005457,301846.71999999956,1.1170001712325952,0.05332327774411434,-10752.959999999988,137903.60000000003,12,16
2,6.0,0.5,0.25,persist_2,643,0.4665629860031104,0.4121306376360809,427.5998755832031,-4752.9600000000455,274946.7200000002,1.1006424767315677,0.048427590875781655,-10752.959999999988,152919.99999999977,12,0
2,6.0,0.5,0.25,persist_3,643,0.4618973561430793,0.39502332814930013,353.7274027993775,-4852.960000000068,227446.72000000015,1.0826245477398748,0.03981851382871149,-10752.959999999988,162923.59999999954,12,0
2,6.0,0.5,0.25,touch,643,0.5256609642301711,0.49300155520995337,1559.9482426127524,7347.039999999807,1003046.7200000013,1.4116663180867726,0.18071363486441794,-10752.959999999988,133253.59999999998,12,0
